datetext,no2_Putney,nox_Putney,no2_PutneyHS,nox_PutneyHS,no2_PutneyHSF,nox_PutneyHSF,wd,ws,temp
04/04/2016 21:00,,,108,230.60001,92.6,177.39999,230.1,2.7,7.7
04/04/2016 22:00,,,92.7,183.10001,89.1,172.5,244.9,2.6,7.4
04/04/2016 23:00,,,88.6,175.8,91.6,163.2,251.2,2.3,7.1
05/04/2016 00:00,,,89,165.3,89.8,160.7,220.9,2.1,4.9
05/04/2016 01:00,,,68.4,122.8,71.2,126.1,226.7,2,4.9
05/04/2016 02:00,,,57.3,100.4,59.7,96.5,239.1,1.6,4.5
05/04/2016 03:00,,,66.7,125.1,62.5,113.3,253.5,1.6,4.3
05/04/2016 04:00,,,88.3,210.2,85.2,184.39999,272.5,2,3.9
05/04/2016 05:00,,,190.89999,673.40002,196.5,580,274,1.9,3.5
05/04/2016 06:00,,,256.29999,929.09998,223.39999,740.5,278.4,1.9,3.4
05/04/2016 07:00,,,247.39999,893.79999,222.7,748.90002,280.7,2,3.6
05/04/2016 08:00,,,266.60001,747.29999,202.39999,579.70001,276.5,2.1,4.2
05/04/2016 09:00,,,262.60001,698.70001,192.7,546.70001,275.8,2.3,5.2
05/04/2016 10:00,,,281.60001,736.40002,218.3,546.09998,286.4,2.9,7.3
05/04/2016 11:00,,,216.7,561.79999,185.89999,448.39999,281.1,3.1,8.3
05/04/2016 12:00,,,333.20001,700.79999,188.89999,476.20001,285.2,3.6,11.2
05/04/2016 13:00,,,328.60001,683.20001,201.60001,488.70001,288.6,4,12.6
05/04/2016 14:00,,,291.70001,605.40002,193.39999,476.5,290.5,4.3,12.7
05/04/2016 15:00,,,225.10001,528.09998,171.10001,389.20001,287.7,4.1,12.3
05/04/2016 16:00,,,243.5,522.59998,149.7,371.89999,277.7,3.5,11.7
05/04/2016 17:00,,,294.39999,611.09998,186.60001,446.10001,266.3,2.5,10.3
05/04/2016 18:00,,,220.2,448,152.2,363.60001,244.8,2.4,7.9
05/04/2016 19:00,,,215.2,411.70001,142,338.20001,256.6,2.6,7
05/04/2016 20:00,,,199.60001,455,149.10001,379.89999,253.1,2.5,5.9
05/04/2016 21:00,,,140.2,354.20001,131.60001,306,269.5,3.1,5.3
05/04/2016 22:00,,,104.4,231.89999,102.7,215.39999,268,3,5
05/04/2016 23:00,,,77.7,155.7,79.5,146.2,244.6,2.4,4.2
06/04/2016 00:00,,,66.7,120.6,68.1,112.2,238.9,2.6,3.3
06/04/2016 01:00,,,40.7,79.6,43.1,80.6,235.3,2.8,3
06/04/2016 02:00,,,32.9,62.4,31.8,55.2,235.1,3.1,3.2
06/04/2016 03:00,,,39.6,82.8,41.2,78.3,233.8,3.4,3.6
06/04/2016 04:00,,,79.8,166.5,75.6,161.10001,238.2,4.4,5.1
06/04/2016 05:00,,,161.89999,407,138.10001,342.39999,234.1,4.5,6.5
06/04/2016 06:00,,,297.70001,687.90002,192.5,528.5,240.8,6.4,7.8
06/04/2016 07:00,,,204.7,556.40002,185,471.79999,239.2,6.8,9
06/04/2016 08:00,,,226.3,595,175.39999,438.20001,268.5,7.4,10.6
06/04/2016 09:00,,,207.60001,548.29999,162.89999,398.29999,279.7,7.3,11.3
06/04/2016 10:00,,,318.60001,720.20001,181.2,475.20001,283.7,7.4,12
06/04/2016 11:00,,,318.79999,665,169.89999,426.29999,274.6,7,11.7
06/04/2016 12:00,,,175.2,434.10001,131.60001,291.5,270.4,8.2,12.4
06/04/2016 13:00,,,232.7,459.10001,145.89999,326.39999,277,8.1,10.9
06/04/2016 14:00,,,298.20001,617.90002,168.8,397.79999,277.1,7.2,10
06/04/2016 15:00,,,254.8,449.29999,142.10001,323.60001,280.1,6.8,8.9
06/04/2016 16:00,,,244.5,463.39999,152.8,322.79999,277.3,6.7,8.4
06/04/2016 17:00,,,218.8,463.20001,138.60001,319.5,273.8,6.1,7.5
06/04/2016 18:00,,,201.10001,384.10001,146.5,310.39999,268.5,6.2,6.3
06/04/2016 19:00,,,167,286.60001,109.1,246.2,271.6,5.8,5.6
06/04/2016 20:00,,,122,191.8,81.2,170.5,265.9,5.2,5.1
06/04/2016 21:00,,,119.4,183.39999,71.5,152.10001,264.7,5.4,4.8
06/04/2016 22:00,,,102.6,180.3,65.2,137.39999,264.8,5.5,4.6
06/04/2016 23:00,,,90.9,132.3,63.6,116.1,262.4,5.3,4.4
07/04/2016 00:00,10.9,15,85.2,110.6,57.4,102.5,254.8,4.7,3.8
07/04/2016 01:00,10.1,13.7,64.4,65.7,31.9,59.4,261.2,4.8,3.6
07/04/2016 02:00,9.3,11.7,53.6,61.4,27.7,54.2,263.2,4.5,3.5
07/04/2016 03:00,16.8,21.7,61.3,100,37.2,89.1,266.5,4.6,3.3
07/04/2016 04:00,31.3,41.7,116.1,211.5,73.8,177.60001,263,4.3,3.2
07/04/2016 05:00,48.6,70.7,195.60001,445.79999,119,300.5,260.9,4.5,3.3
07/04/2016 06:00,60.5,91.1,247.60001,628.59998,172.5,465.79999,274.7,5,4.9
07/04/2016 07:00,46,69.1,170.39999,449.79999,125.4,340,278.2,5.1,5.5
07/04/2016 08:00,23,32.1,295.5,694.09998,172.89999,464.29999,281,5.6,6.5
07/04/2016 09:00,17.5,26.2,288.39999,703.29999,191.39999,507.20001,289.5,5.9,7
07/04/2016 10:00,27.1,38.7,257.39999,572.40002,168.39999,434.79999,284.4,5.9,8.4
07/04/2016 11:00,17.6,25.8,248.89999,576,162.89999,417.60001,283,6,7.7
07/04/2016 12:00,18.4,27.5,265.89999,706.70001,163.10001,471.60001,281.8,6.7,8.4
07/04/2016 13:00,25.5,35,282.29999,671.79999,193.7,551.09998,280.4,5.3,7.6
07/04/2016 14:00,21.4,28.8,282.5,663.79999,191.3,522.09998,283.7,5.5,8.7
07/04/2016 15:00,23.5,30.9,254.89999,613.29999,172.89999,459.29999,282.3,4.4,8.8
07/04/2016 16:00,32.7,41.8,258.39999,745,202.2,583,291.5,4.1,9
07/04/2016 17:00,35.3,41.8,279.20001,740.40002,236.3,604.79999,288.6,3.4,8
07/04/2016 18:00,39.2,43.2,260.39999,749.90002,223.10001,590.29999,299.1,3.1,7.6
07/04/2016 19:00,27,30.2,157.89999,444.60001,142.3,353.29999,300.9,2.7,6.3
07/04/2016 20:00,45.1,49,194.60001,628.70001,168,524,299.5,2.6,5.6
07/04/2016 21:00,33,35.2,144,389.70001,127.2,316.39999,295.6,2.5,4.8
07/04/2016 22:00,37.2,39.4,130.3,467.5,124.5,392.79999,288.6,2.3,4.1
07/04/2016 23:00,36,39.7,115,314.10001,110.2,302.70001,290.2,2.5,4.4
08/04/2016 00:00,33.8,36.5,104.1,290,101.8,269.29999,268.3,2.2,2.3
08/04/2016 01:00,30.5,32.7,76.4,176.89999,73.7,165.3,284.8,2,2.9
08/04/2016 02:00,25.9,27.3,70,169.39999,70.6,162.8,292.1,2,3.5
08/04/2016 03:00,27.1,29.4,73.1,204.7,72.5,185.8,302.6,2,3
08/04/2016 04:00,30.1,32.3,108.7,355.60001,104.1,329.79999,302.4,2,3
08/04/2016 05:00,40.4,47.3,205.3,807.20001,189.60001,691.5,284.8,1.7,3.4
08/04/2016 06:00,58.2,83.8,229.2,1020.90002,198.39999,811.90002,290.9,1.9,4.1
08/04/2016 07:00,56.6,92.3,214.2,741.29999,179.60001,615.40002,291.5,2.1,4.5
08/04/2016 08:00,59.4,100.1,243.5,788.90002,191.89999,627.29999,292.1,2.4,4.9
08/04/2016 09:00,31.8,46.2,249.2,767,206.89999,573.20001,288.1,2.4,5.4
08/04/2016 10:00,30.6,41.3,221.60001,648.70001,178,463.79999,285,2.4,5.8
08/04/2016 11:00,29.9,38.8,263,636,188.2,483.89999,283.2,1.9,6.6
08/04/2016 12:00,36.5,48,250.89999,683.5,211.5,545.29999,281.7,2.3,7.5
08/04/2016 13:00,36.5,48,308.20001,773.09998,214.3,547.5,291.3,2.1,8.2
08/04/2016 14:00,42.8,55.6,208.5,585.5,182.8,473.89999,286.1,1.6,8.6
08/04/2016 15:00,51.1,67.2,219.60001,615.59998,201.2,463.20001,271.8,1.1,9.8
08/04/2016 16:00,34.5,44.3,231.7,637.70001,195.60001,482.39999,213.7,1.2,10
08/04/2016 17:00,73.2,105.1,233.10001,631.20001,207,498.5,195.3,1.7,9.1
08/04/2016 18:00,95.5,136.39999,244.60001,624.79999,204.2,545,192.8,2.6,8.6
08/04/2016 19:00,86.6,119.8,175.3,420.39999,145,347.5,217.9,2.6,7.3
08/04/2016 20:00,75.1,100.6,139.3,314.79999,116.7,274.79999,206.2,2.2,5.8
08/04/2016 21:00,73,98.9,143.10001,364.5,128.3,302.10001,210.1,2.4,5.7
08/04/2016 22:00,72.1,98.9,152.39999,407.5,139.8,354.39999,211.9,2.5,5.3
08/04/2016 23:00,51.8,70.7,85.9,198.2,75.9,162,191.1,2.5,5.2
09/04/2016 00:00,31.2,39.7,48.4,94.7,45.1,83.7,183.5,2.9,4
09/04/2016 01:00,21.6,28.4,42.9,82.9,39.8,73.2,190,3.5,5.5
09/04/2016 02:00,15,18.8,39.9,76.9,39.4,64.2,194.2,4.9,6.9
09/04/2016 03:00,9.2,12.5,24.1,47.2,24.3,39.6,193.5,5.1,7.2
09/04/2016 04:00,16.2,22.5,28,58.4,27.3,46.8,196.9,5.6,7.5
09/04/2016 05:00,26.6,35.1,41,78.6,36.4,66.1,208.9,4.6,7.8
09/04/2016 06:00,34.2,44.3,114.2,267.89999,89.8,196.7,269.1,2.8,7.3
09/04/2016 07:00,40.9,50.2,146.3,430.20001,139.5,355.5,303.2,2.3,7.2
09/04/2016 08:00,37.5,49.3,208.2,519.20001,166.60001,419.5,287,2.2,8.1
09/04/2016 09:00,29.5,41.3,247.5,696.20001,202,533.70001,296.7,2.4,9.2
09/04/2016 10:00,21.6,31.3,231.2,667.40002,204,544.5,257.8,2.8,10.6
09/04/2016 11:00,24.1,33.8,236.10001,623.79999,184.39999,470.10001,236.2,2.8,11.4
09/04/2016 12:00,23.8,30.9,199.10001,576.29999,163,453.5,231,3.2,12.3
09/04/2016 13:00,69.6,98.5,189.5,487.39999,160.3,356.79999,228,3.8,12.4
09/04/2016 14:00,60.1,85.1,151,329.60001,129,266.60001,239.7,5.2,10.1
09/04/2016 15:00,61,84.4,127.6,296.39999,118.8,246,220.4,4.5,9.2
09/04/2016 16:00,61,84.8,171.10001,379.20001,138.8,298.20001,215,4,8.2
09/04/2016 17:00,59.5,78.6,172.5,411.29999,166.3,341.20001,217.1,3.1,7.1
09/04/2016 18:00,21.4,26,171.39999,382.70001,146.7,306.5,221.9,2.9,6
09/04/2016 19:00,21.5,24.7,143.10001,370,132.89999,317.70001,243.6,2.2,5.1
09/04/2016 20:00,50.3,59.1,160.7,387.89999,137.2,315.79999,231.2,2.2,3.8
09/04/2016 21:00,68.1,84.2,159.8,406.29999,150.3,352.29999,225.6,2.3,3.1
09/04/2016 22:00,72.1,91.6,137.3,351.39999,137.39999,328.29999,229,2.2,2.3
09/04/2016 23:00,60.4,79.7,111.8,247.60001,102.7,229.89999,223.7,2,1.4
10/04/2016 00:00,53.9,66.6,56.7,97,51.8,76.7,178.1,1.8,-0.3
10/04/2016 01:00,58.6,71.2,55.6,85.4,50.6,69.2,141.1,1.7,-0.9
10/04/2016 02:00,50.8,59.5,50.7,69.7,45.3,57.7,124.1,1.7,-1.3
10/04/2016 03:00,59.4,72.9,49,63.7,46.3,54.4,116.6,2.1,-1.4
10/04/2016 04:00,69.1,91.2,46.9,60.4,43.1,51.1,118.9,2.3,-1.3
10/04/2016 05:00,86.8,127.7,61.3,87,53.7,65.6,123.9,2.3,-0.7
10/04/2016 06:00,81.3,121.8,57.6,96.3,55.7,80.9,144.4,2.8,3.7
10/04/2016 07:00,50.7,71,25.1,41.5,25.2,34.7,136.8,3.2,7.7
10/04/2016 08:00,37.4,53,12.1,21.6,15.1,21.2,138.9,4.2,8.8
10/04/2016 09:00,37.3,55.9,10.8,20.2,12,16.3,127.3,4.5,9.5
10/04/2016 10:00,37.8,55.1,16.1,29.1,16.7,25.8,120.6,5,10.3
10/04/2016 11:00,36.5,53.8,12.6,23.4,13.8,19.8,116,5.6,10.7
10/04/2016 12:00,42.8,60.6,13.9,28.2,14.5,22.2,110.8,5.7,10.5
10/04/2016 13:00,32.4,47.6,19.1,34.1,18.6,29.6,105.5,6,10.3
10/04/2016 14:00,26.8,35.6,30.7,54.5,33.6,52.8,100.2,6.1,9.3
10/04/2016 15:00,26,34.3,33.7,58.5,36.8,55.4,96.3,5.8,8.3
10/04/2016 16:00,29.4,36.9,25.1,43.8,29.1,43.7,95.6,5.6,7.9
10/04/2016 17:00,30.7,38.1,22.8,32.5,22.5,29.7,97.1,5.4,7.4
10/04/2016 18:00,40.5,46.6,40.9,58.1,39.8,54.9,96.4,6.1,7.6
10/04/2016 19:00,33,37.4,39.6,53.8,37.3,48.7,96.5,5.7,7.9
10/04/2016 20:00,37.6,42.8,41.2,55,40,49.7,94.1,4.9,8
10/04/2016 21:00,41.7,48.7,34,45.1,33.3,39.6,95.6,3.8,8.1
10/04/2016 22:00,42.6,48.7,37.7,53.1,34.8,43.7,80.9,3.5,8.2
10/04/2016 23:00,36,39.8,42.7,60.1,39.7,51.6,86.4,3.6,8.4
11/04/2016 00:00,30.1,34,37.8,51.2,34.8,43.6,92.6,3.6,8.9
11/04/2016 01:00,21.7,24.4,32.8,44,29.5,36.7,86.8,3.3,8.8
11/04/2016 02:00,21.8,23.1,29.7,38.4,28.7,35,82.2,3.7,8.7
11/04/2016 03:00,32.1,38.2,33.3,43.6,31.5,37.2,85.3,3.6,8.5
11/04/2016 04:00,43.7,54.5,44.9,65.1,43.9,59.5,84.6,3.5,8.3
11/04/2016 05:00,53.9,70.8,63.2,109.4,54.8,90.5,86.6,2.9,7.6
11/04/2016 06:00,79.3,127.2,78.9,155.10001,78.8,145,101.2,3.1,7.9
11/04/2016 07:00,65.6,101.4,75.8,165.39999,76.7,156.8,96.5,3.2,8.8
11/04/2016 08:00,46.7,73.4,54.7,112.9,55.7,109.1,79.8,3.5,10
11/04/2016 09:00,53.4,80.6,59,122.5,59.1,115.9,72.5,3.7,11.3
11/04/2016 10:00,68.8,108.1,66.5,133.5,56.9,110.3,89.8,3.7,12.2
11/04/2016 11:00,58.8,88.1,76.8,172.60001,64.3,132.2,99.9,3.1,12.5
11/04/2016 12:00,70.9,101.6,75.3,151.7,70,125,113.7,2.6,12.2
11/04/2016 13:00,75.4,109.9,269.5,719.40002,185,543.79999,117.6,2.4,12.1
11/04/2016 14:00,72.5,105.8,260.39999,736.29999,186.10001,545.70001,124.9,2.3,12
11/04/2016 15:00,53.3,75.7,236.39999,713.29999,192.39999,530.09998,162.8,2.4,11.4
11/04/2016 16:00,38.8,48.6,240.39999,646.5,200.60001,486.70001,204.9,2.8,10.5
11/04/2016 17:00,45.9,56.6,244.2,653.59998,212.10001,550.59998,270.6,1.7,10
11/04/2016 18:00,43.2,48.8,226.7,582.70001,195.3,482.79999,179.9,1.9,8.6
11/04/2016 19:00,60.3,70.6,160.89999,455.70001,150.7,390,188.4,1.7,7.4
11/04/2016 20:00,75.7,97.3,153,416.89999,144.5,364.20001,171.3,2.1,7.2
11/04/2016 21:00,51.4,62.1,115.3,306,105.1,265.39999,193.2,2.4,7.3
11/04/2016 22:00,35.1,36.2,113.2,285.20001,103.8,242.7,215.3,2.2,7.3
11/04/2016 23:00,25.6,27.5,93.9,210.7,87.6,191.2,216.2,2,7.1
12/04/2016 00:00,20.2,23.5,78.9,146.39999,79,146.8,222.9,2.1,7.6
12/04/2016 01:00,25.2,30.2,48.9,87.5,54.2,89.7,240.9,2.4,7.6
12/04/2016 02:00,18.5,21.8,40.8,73.9,40.8,71.2,243.5,2.1,6.9
12/04/2016 03:00,25.3,28.6,53.8,113.3,57.4,111.4,249.1,2.1,6.2
12/04/2016 04:00,29.3,35.7,89.3,216.5,89.6,208.2,253.7,2.1,5.7
12/04/2016 05:00,51.4,63.8,165.7,483.39999,139.89999,384.39999,251.4,1.9,5.3
12/04/2016 06:00,48.5,60,296.10001,964.09998,237.39999,740.20001,243.7,2.1,4.9
12/04/2016 07:00,58.7,90.3,260.5,722.09998,223.39999,590.59998,236.2,1.7,4.6
12/04/2016 08:00,61.6,94.4,243.2,708.40002,193.8,559.79999,231.5,1.4,4.8
12/04/2016 09:00,51.5,76.9,231.39999,744.90002,199.8,562.79999,226.9,1,5.8
12/04/2016 10:00,53.7,77,313.20001,672.29999,195.3,456.29999,241,1.3,8.7
12/04/2016 11:00,46.5,70.6,239.8,534.90002,164.60001,378.70001,259.2,2.5,12.4
12/04/2016 12:00,48.3,71.1,244.10001,561.70001,169.8,401.89999,266.3,2.9,13
12/04/2016 13:00,34,47.7,269.5,601.90002,183.39999,407.10001,274.5,3,13.5
12/04/2016 14:00,60.1,89.5,271.5,590.59998,206.5,427.79999,277.1,2.9,14
12/04/2016 15:00,68.6,97.1,215.39999,461.10001,180.3,369.20001,271.6,2.4,13.9
12/04/2016 16:00,61.1,82.1,190.7,426.5,166.39999,361.39999,258.3,2,13.5
12/04/2016 17:00,72.4,94.8,198.2,481.79999,172.8,387.10001,240.6,1.4,11.9
12/04/2016 18:00,83.4,105.8,203.7,487.39999,209.8,429.79999,178.8,1.4,9.5
12/04/2016 19:00,87.2,108.3,283.29999,657.59998,230.5,499.5,185.9,1.9,7.8
12/04/2016 20:00,65.6,75.3,132.39999,259.20001,108.9,199.10001,207,1.9,6.4
12/04/2016 21:00,55.5,64.8,116.7,252.5,95.4,192.5,220.7,1.5,6.6
12/04/2016 22:00,53.4,61.4,128.5,274.89999,105.8,238.89999,232.8,1.6,6.2
12/04/2016 23:00,47.2,49.5,124.1,272.70001,119.8,257.5,222.5,1.1,5.2
13/04/2016 00:00,64.7,74.9,85.3,148.89999,85.8,149.2,195.4,1.4,2.1
13/04/2016 01:00,57.6,66.9,94.2,187.8,87.1,177.7,218.5,1,2.2
13/04/2016 02:00,59.7,76.8,78.5,165.7,80.8,156.8,261,0.2,1.5
13/04/2016 03:00,58.4,75.5,74.1,152.7,67.4,138.5,33,0.2,0.7
13/04/2016 04:00,59,87.1,105.5,364.60001,100.1,359.39999,317.9,0.2,0.1
13/04/2016 05:00,65.1,90.9,163.39999,604.79999,141.8,503.70001,300.4,0.6,0.2
13/04/2016 06:00,84.4,145.7,203.39999,609.59998,170.2,493.89999,300.6,0.4,2
13/04/2016 07:00,83.4,141.2,218.2,643.29999,163.8,495.79999,304.5,0.6,6
13/04/2016 08:00,64.7,90.5,236.3,703.29999,222.10001,602.29999,303.8,0.9,9.6
13/04/2016 09:00,48,69.5,252.89999,651.59998,193.3,475.10001,301.8,1.3,12.8
13/04/2016 10:00,42.8,59.5,229.3,512.90002,184.8,409.89999,309.6,2.1,14.5
13/04/2016 11:00,53.1,81.6,227.60001,522.90002,163.3,389.89999,304.6,2.3,15.6
13/04/2016 12:00,25.4,37.7,260.79999,570.90002,192.7,416.5,293.2,2.5,15.9
13/04/2016 13:00,25.6,34.4,247.3,642.90002,196.3,485,288.4,3,15.8
13/04/2016 14:00,36.3,49.1,266.39999,666.40002,209.10001,500.89999,283.4,2.6,15.9
13/04/2016 15:00,56.9,72.7,282.29999,649.79999,256.70001,535.5,279.3,2.3,15.6
13/04/2016 16:00,47.3,60.9,277.20001,641.09998,224.3,558,280.4,2.2,15
13/04/2016 17:00,68.8,83.7,265.5,542,219.5,443.60001,298.7,2,12.2
13/04/2016 18:00,79.4,100.4,285.60001,681.70001,253,545.40002,318.4,2.1,10.1
13/04/2016 19:00,63.1,74.9,181,339.70001,159.2,299.60001,339.5,1.7,8.7
13/04/2016 20:00,56.5,65.7,162.60001,352.60001,155.2,317.70001,343.9,1.3,8.2
13/04/2016 21:00,36.7,38,139.7,372.29999,141.8,323.39999,298.1,0.9,7.6
13/04/2016 22:00,44.4,51,122.2,262.10001,108.2,231.7,255.9,1.8,6.9
13/04/2016 23:00,34.8,39.3,101.6,232.3,93.1,191.89999,239.2,1.8,6.2
14/04/2016 00:00,47.2,50.6,84,158.10001,79.4,148.39999,208.1,2.1,6.2
14/04/2016 01:00,41.9,48,57.7,92.7,55.2,83.9,229.6,1.8,5.8
14/04/2016 02:00,26.6,27.9,59,98.8,54.5,86.6,190.9,1.2,5.3
14/04/2016 03:00,27.5,28.7,69.5,136.39999,65,124.8,192.6,1,4.9
14/04/2016 04:00,54.6,67.3,103.2,225.39999,102.2,228,164,1,4.7
14/04/2016 05:00,66.3,87.4,127.7,338.79999,113.7,286.70001,140.4,0.7,4.9
14/04/2016 06:00,62.4,85.2,314.20001,933.59998,233.5,750.40002,153.5,0.9,6.5
14/04/2016 07:00,58,77.7,281.60001,856.29999,226.8,672.90002,182.3,1.2,8.9
14/04/2016 08:00,47.6,58.5,254.2,738.5,201.7,562.40002,196.2,1.2,11.2
14/04/2016 09:00,59.7,79.8,235,645.09998,185.7,463.89999,196.6,2.1,13.3
14/04/2016 10:00,52.1,70.9,133.3,288.5,100.3,194.3,196.3,2.9,15
14/04/2016 11:00,59.2,79.8,92.6,161.2,78.4,133.5,199.3,3.4,15.6
14/04/2016 12:00,53.9,72.2,145.39999,329,105.2,230.10001,199.1,3.5,16
14/04/2016 13:00,61,86,63.1,122.4,56.4,92.7,205,3.8,15.5
14/04/2016 14:00,65.2,90.6,106.1,195.39999,75,132.60001,202.2,4.4,14.5
14/04/2016 15:00,64.6,87.3,146.8,328.70001,107.4,211.8,199,3.7,13
14/04/2016 16:00,65.1,86.1,135.5,273.89999,106.7,210.60001,192.2,2.8,11.5
14/04/2016 17:00,72.7,95,211.2,475.79999,154,338.60001,168.9,1.6,10
14/04/2016 18:00,71.3,88.4,156.10001,346.89999,150.39999,284.79999,138.4,1.4,9.6
14/04/2016 19:00,58.2,69.1,126.4,287.5,114.8,239.39999,82.1,1.8,9.5
14/04/2016 20:00,68.7,87.5,146.10001,331.10001,126.9,275.70001,119.6,1.8,9.2
14/04/2016 21:00,57.9,68.2,155.3,321.70001,124.1,251.5,105.5,1.7,9
14/04/2016 22:00,54,65.3,63.3,113.7,52.6,86.6,81.5,2.6,8.8
14/04/2016 23:00,40,46.1,33.5,51.8,28.6,36.4,96.7,2.5,8.8
15/04/2016 00:00,29.2,32.5,54.4,95.1,42.8,67.2,68.8,1.4,7
15/04/2016 01:00,20.5,20.7,38.8,64.9,34.4,50.2,34.5,1.3,6.9
15/04/2016 02:00,27.6,29.6,30.2,42.3,27.5,36,4.3,1.1,6.8
15/04/2016 03:00,22.1,23.7,30.4,42.3,22.6,28.3,16,1.1,7.2
15/04/2016 04:00,,,61.3,127.5,50.4,90.4,17.4,0.2,7.3
15/04/2016 05:00,,,119.4,290.79999,89.3,194.5,213.5,0.4,7.4
15/04/2016 06:00,,,143.10001,363.79999,99.8,251.60001,219.4,1.7,8
15/04/2016 07:00,,,226.8,679.79999,199,526.90002,228.5,2.7,8.8
15/04/2016 08:00,,,230,634.20001,187.10001,484,212.3,2.7,9.3
15/04/2016 09:00,,,257.89999,684.29999,208.60001,534.40002,202.8,2.8,10.4
15/04/2016 10:00,,,143.3,335.70001,116.5,247.89999,203.5,3.3,11.4
15/04/2016 11:00,,,286.79999,649.09998,210.7,466.10001,205.3,3.6,12.6
15/04/2016 12:00,,,190.5,555.29999,150.60001,407.10001,199.7,4.2,11.2
15/04/2016 13:00,,,219.7,583.59998,166.2,404.60001,185.8,2.6,11.7
15/04/2016 14:00,,,215,555.90002,185.39999,451.5,157.6,2.4,10.6
15/04/2016 15:00,,,224.10001,559,187.89999,439.5,127.4,2.2,10.3
15/04/2016 16:00,,,231.3,666.70001,192.5,458.5,87.4,1.4,10.7
15/04/2016 17:00,,,212.5,565.90002,185.8,437.29999,343.1,1.8,10
15/04/2016 18:00,,,276.39999,701.40002,195.60001,524.09998,316.6,2.3,9.8
15/04/2016 19:00,,,184.8,489.29999,154.5,371.60001,326.9,3,9.6
15/04/2016 20:00,,,107.7,246.10001,86.1,213.2,326.2,2.9,9.1
15/04/2016 21:00,,,127.4,315.60001,95.5,253.10001,319,2.8,8.7
15/04/2016 22:00,,,127.2,401.20001,124.3,360.79999,310.8,2.6,8.4
15/04/2016 23:00,,,92.8,258.29999,92.2,225.5,333.5,2.9,8
16/04/2016 00:00,,,64.2,133.7,54.8,116.1,296.7,3.1,5.6
16/04/2016 01:00,,,54.1,132,55.1,121,300.5,3.1,5.5
16/04/2016 02:00,,,33.1,64.9,30.8,60.8,290.2,3,5.2
16/04/2016 03:00,,,30.7,59.8,27.5,56.4,260.8,2.1,3.5
16/04/2016 04:00,,,63.7,131,59.3,120.5,266.2,2.4,2.9
16/04/2016 05:00,,,88.2,220.2,83.8,194.3,268.7,2.2,2.6
16/04/2016 06:00,,,143.39999,376.60001,124.8,314.39999,280.2,3,3.4
16/04/2016 07:00,,,153.3,445.29999,135.8,361.89999,304.4,2.8,4.1
16/04/2016 08:00,,,159.39999,424.89999,103.6,278,323.3,3.5,4.5
16/04/2016 09:00,,,231.89999,534.5,130.8,353.29999,331.4,3.5,6.1
16/04/2016 10:00,,,177.8,425.79999,121,300.60001,333,4.8,7.5
16/04/2016 11:00,,,165.2,428,138.89999,315.70001,350.1,4.9,7.8
16/04/2016 12:00,,,192.3,472.29999,121.8,309.79999,343.5,5,8
16/04/2016 13:00,,,193.7,453.39999,120.3,304.29999,339.8,4.5,8.2
16/04/2016 14:00,,,150.3,434.29999,122.7,300.29999,327.4,3.9,9.2
16/04/2016 15:00,,,173.2,464.10001,154.7,351.29999,333.6,3.8,9.7
16/04/2016 16:00,,,152.3,396.10001,126.2,293.60001,328.5,5.1,8
16/04/2016 17:00,,,156.39999,413.29999,122.8,281.29999,322.9,1.7,6.6
16/04/2016 18:00,,,173.8,373.39999,111.5,261.60001,312.1,2.2,5.7
16/04/2016 19:00,,,202.3,449.79999,134.39999,294.39999,338.1,3.3,5.3
16/04/2016 20:00,,,121.7,295.10001,105.4,247.89999,334.1,2.2,4.5
16/04/2016 21:00,,,125.1,295.20001,113.6,259,348,2.1,4.2
16/04/2016 22:00,,,101.7,256.10001,96,215.2,333.4,2,3.3
16/04/2016 23:00,,,161.5,531.09998,136.60001,408.29999,336,2.1,2.5
17/04/2016 00:00,,,96.4,269.79999,92.3,234.2,304.6,2.2,-0.4
17/04/2016 01:00,,,80.9,243.2,89.8,230,298,1.8,-1.1
17/04/2016 02:00,,,76.5,194.7,82.4,196.7,289.3,1.9,-1.6
17/04/2016 03:00,,,70.2,159.5,72.6,158,276,1.7,-2.1
17/04/2016 04:00,,,89.3,207.2,85.2,204,270.1,1.7,-2.4
17/04/2016 05:00,,,95.7,256.20001,90.2,235.89999,272.4,1.6,-1.6
17/04/2016 06:00,,,86.5,235.7,83.5,223.3,309.3,1.4,1.4
17/04/2016 07:00,,,94.3,270.60001,87.4,242,318.9,1.5,4.6
17/04/2016 08:00,,,118.2,386.39999,108.5,322.89999,329.8,2.2,7.6
17/04/2016 09:00,,,143.8,404.79999,118,320,327.9,3,9.4
17/04/2016 10:00,,,186,392.20001,109.2,250,331,3.2,10.4
17/04/2016 11:00,,,158.60001,380.79999,101.6,244.60001,327.3,3.4,11.1
17/04/2016 12:00,,,175.2,450.5,132.8,318,321.1,3.4,11.6
17/04/2016 13:00,,,156.5,387,115.4,281.39999,318.8,3.1,11.8
17/04/2016 14:00,,,125.5,338.5,105.8,230.5,313.8,2.8,11
17/04/2016 15:00,,,188.7,452,146.8,344.70001,310.1,2.3,10.9
17/04/2016 16:00,,,183.60001,470.70001,157.39999,344.60001,315.2,2.4,10.1
17/04/2016 17:00,,,157.10001,371.5,138.8,299.60001,305.6,1.2,8.6
17/04/2016 18:00,,,151,402.29999,123.2,317.39999,225.1,1.8,6.8
